,0:00:30,0:01:00,0:05:00,0:15:00,1:00:00,2:00:00
BWC_Random,0.024707306547560273,0.023795754487373675,0.025478419179961454,0.028004697828581823,0.027065844776014775,0.0284743424639061
BWC_uniform,0.03860695031524962,0.03667679186089894,0.03313089239984231,0.036283032922806,0.036283032922806,0.036283032922806
BWC_SQUISH,0.01677976902310727,0.008434978795525872,0.009681842410447823,0.010555367383347083,0.010855003930861473,0.011272707921254503
BWC_SQUISH_Delay,0.01074214695268682,0.008354401488894853,0.009718095488879823,0.010533243680422607,0.010859852826090992,0.011259875094123552
BWC_STTrace,0.012184870107175701,0.008115409029835796,0.009912846185128787,0.010505267973783991,0.010684590145515213,0.01100305004104141
BWC_STTrace_Delay,0.01276594822385572,0.00980694804295915,0.011104055023038911,0.010797690193491215,0.010688424768918578,0.011029467753181369
BWC_STTrace_Imp,0.0120806626398484,0.007366105966771569,0.006447459429200092,0.0060680610726523,0.005922522736691071,0.006082176899739002
BWC_STTrace_Imp_Delay,0.010169427959802208,0.006798121481926386,0.006308647043891409,0.0060151936759940605,0.005926187989614573,0.006068969081199282
BWC_DR,0.01291917694206443,0.01420288631095501,0.015430492369058784,0.015896378863608143,0.015985048353937648,0.016163633535735203
