,0:01:00,0:05:00,0:15:00,1:00:00
BWC_Random,0.07918591906387275,0.08417163659190459,0.08193407060562269,0.08211004193078446
BWC_uniform,0.12547200157432722,0.12547200157432722,0.12547200157432722,0.12547200157432722
BWC_SQUISH,0.10429490713060918,0.031394480279878643,0.02862054871345513,0.028070548575746115
BWC_SQUISH_Delay,0.04652549961545815,0.03201282860053117,0.02875988917534272,0.027589593020815175
BWC_STTrace,0.09789252246455198,0.027129183645946187,0.019303045047196328,0.01940888694402158
BWC_STTrace_Delay,0.01663752151479136,0.01798150283058755,0.018002092496304748,0.018814032513067777
BWC_STTrace_Imp,0.0978857628446861,0.022741465530315405,0.014016780100976055,0.01306564504508111
BWC_STTrace_Imp_Delay,0.014415676442895889,0.014501266683994436,0.013003180271882483,0.012603706195019966
BWC_DR,0.051239129919240615,0.047406791814858185,0.04937203252336172,0.049795982835866795
