,0:00:30,0:01:00,0:05:00,0:15:00,1:00:00,2:00:00
BWC_Random,15.43464516381302,16.955589171152067,20.280750407453606,21.826870512150123,20.396613135852515,21.611447908550097
BWC_uniform,55.482503687493754,35.79035837765043,23.841854126335797,31.37652958392858,31.37652958392858,31.37652958392858
BWC_SQUISH,113.33688982676688,115.69287401768479,7.886053003995513,7.339434981863412,10.623265758972444,10.86859002020297
BWC_SQUISH_Delay,11.748190972471493,13.71752849117973,7.78001389279536,7.380193645690627,10.663489229408654,10.833625690911447
BWC_STTrace,98.97618804613684,90.03133139169725,5.9784029544490895,4.308390778931107,4.417046492819827,4.913001762865732
BWC_STTrace_Delay,9.92687387387255,7.3100298434780155,4.819172487657205,6.542787104313108,5.348838892823305,5.937527579856749
BWC_STTrace_Imp,98.97618804613684,90.03133139169725,4.614852998981296,1.7077281029507678,1.5061558941654885,1.4797547256070636
BWC_STTrace_Imp_Delay,8.642897741940338,4.692214324910127,1.694092577568142,1.513925915657438,1.47566076875764,1.45252706839856
BWC_DR,11.179963419425714,13.34069280938014,13.726757277311831,14.232121670220593,15.940489933275966,13.797202153991822
