,1:00:00,6:00:00,"1 day, 0:00:00","7 days, 0:00:00","31 days, 0:00:00"
BWC_Random,0.34423230867749177,0.3487839858216512,0.3479337757805241,0.34377245013469687,0.35051245105357165
BWC_uniform,0.33496677092455174,0.28177150305394694,0.28177150305394694,0.28177150305394694,0.28177150305394694
BWC_SQUISH,0.19461830998541754,0.2636296204763741,0.20117954356333398,0.16272668334752258,0.14458635200808775
BWC_SQUISH_Delay,0.3293462901567998,0.26224753927762395,0.2015642930569382,0.16278838265148127,0.14459321344389192
BWC_STTrace,0.19531631560954782,0.22899847495171233,0.15032645384478377,0.12357118414973696,0.1047120071157354
BWC_STTrace_Delay,0.2217698883224728,0.1395605106024236,0.13179338287947512,0.12162390439278013,0.10412720204275179
BWC_STTrace_Imp,0.1961979153259063,0.23639611479493247,0.18912639803500575,0.1607174910232779,0.1376203828609196
BWC_STTrace_Imp_Delay,0.2533133237297241,0.180253312013572,0.17478911010175976,0.15950392416409145,0.1371535058090329
BWC_DR,0.2936916476128984,0.2639933258704014,0.26033436977268726,0.24699273560087093,0.23595996741800268
