,0:30:00,1:00:00,2:00:00,4:00:00,8:00:00
BWC_Random,1.1083413261989155,1.1242107256226095,1.12100463751502,1.1321818329609208,1.1265472206367182
BWC_uniform,1.1233092612821787,1.1233092612821787,1.1233092612821787,1.1233092612821787,1.1233092612821787
BWC_SQUISH,0.6284593161223107,0.6310556698731591,0.6236255117756477,0.6144634608630328,0.5920229526352203
BWC_SQUISH_Delay,0.624602501968438,0.6288295750521933,0.6196502765567432,0.6110008445664471,0.5903101233119751
BWC_STTrace,0.48857563045711955,0.4733651319835896,0.4628138275621422,0.45466390606475754,0.4347257018714827
BWC_STTrace_Delay,0.45405574730200365,0.45336636487569676,0.4542687862651722,0.4506891512820031,0.43416811896340324
BWC_STTrace_Imp,0.6792815448176486,0.6726512693073992,0.6688652807311284,0.6695762995417809,0.677141116800816
BWC_STTrace_Imp_Delay,0.6763542785774775,0.6688072629739306,0.6667059041298483,0.6676503804358119,0.6767644230096203
BWC_DR,0.7140363945699267,0.7136879046163579,0.7129737655751441,0.6883101869372196,0.7022348888119188
