,0:00:30,0:01:00,0:05:00,0:15:00,1:00:00,2:00:00
BWC_Random,0.11687013645536753,0.11924356777388653,0.12130023433491464,0.12523441518217282,0.12270657849331555,0.12179793679974762
BWC_uniform,0.1272561232212113,0.12983241190293382,0.12144287826865005,0.12892914128812374,0.12892914128812374,0.12892914128812374
BWC_SQUISH,0.15053993958289152,0.14149727854638253,0.09817957859157908,0.0705248650929007,0.0674458569263752,0.06593255786559854
BWC_SQUISH_Delay,0.10727084693951752,0.1118439032623246,0.09658838262890058,0.07025240158299505,0.06757868554698543,0.06574877864244534
BWC_STTrace,0.14049916067565224,0.13245993423631366,0.08312995782638272,0.05774012456170239,0.05438908088101471,0.053646032996260536
BWC_STTrace_Delay,0.0933588233703053,0.08062425666987938,0.05554787362926358,0.053592889357925,0.05352369050535458,0.05317382748303686
BWC_STTrace_Imp,0.14049916067565224,0.13245993423631366,0.08084498876492854,0.0596077851971986,0.056941194794083015,0.05664056637152554
BWC_STTrace_Imp_Delay,0.09051259805809651,0.07885369845984452,0.05937516459582413,0.0572332571159868,0.05630705485990918,0.05626279056702441
BWC_DR,0.08108757945576255,0.08347945087739352,0.08469085484376203,0.08251357225333882,0.08503249311101421,0.08367489933309434
