,0:01:00,0:05:00,0:15:00,1:00:00
BWC_Random,9.853498521984095,9.800253823223834,10.008270221221828,9.959362872439389
BWC_uniform,10.496531142051333,10.496531142051333,10.496531142051333,10.496531142051333
BWC_SQUISH,8.140629933259767,2.7932409474990263,2.6484775107854373,2.6200964876178876
BWC_SQUISH_Delay,6.241024404426168,2.7761157843813944,2.637168609557639,2.606963349690179
BWC_STTrace,7.846538300425932,2.2508206315116355,2.135244956487436,2.0873549245939116
BWC_STTrace_Delay,2.682759798666164,2.1031193950209963,2.0916369428028325,2.0694912115721165
BWC_STTrace_Imp,7.882620010790626,2.5682286885332233,2.4703095885259043,2.428705799223798
BWC_STTrace_Imp_Delay,3.0479251688070703,2.422902570589554,2.4165162015248223,2.406991576415
BWC_DR,6.793725311689485,6.800361679479987,6.828497410352227,6.853910659101809
